Name,Current Price,Change,Disclosure Date,Designation,Code
MIRAEHW82KOSPI200- P,-,-,2023/02/22,2023/02/23,52HW82
MIRAEHW83KOSPI200- P,-,-,2023/02/22,2023/02/23,52HW83
MIRAEHW84KOSPI200- P,-,-,2023/02/22,2023/02/23,52HW84
OBZEN,"39,200","1,950",2023/02/22,2023/02/23,417860
SAE DONG,"2,040",30,2023/02/22,2023/02/23,053060
SBHC,"23,400",200,2023/02/22,2023/02/23,001430
SECUCEN,"5,790",360,2023/02/22,2023/02/23,232830
SELVAS Healthcare,"6,920",260,2023/02/22,2023/02/23,208370
TILON,"14,670",330,2023/02/22,2023/02/23,217880
Wemade,"43,500",200,2023/02/22,2023/02/23,112040
Wemade Max,"11,860",360,2023/02/22,2023/02/23,101730
ANTEROGEN,"16,430",420,2023/02/21,2023/02/22,065660
COSMOCHEM,"54,500",400,2023/02/21,2023/02/22,005420
DaishinBalanceNo.12 SPAC,-,-,2023/02/21,2023/02/22,426670
ECOPRO,"772,000","32,000",2023/02/21,2023/02/22,086520
KBHK34KOSPI200- P,-,-,2023/02/21,2023/02/22,58HK34
KBHN35KOSPI200- P,-,-,2023/02/21,2023/02/22,58HN35
KISHT12POSCOH- C,-,-,2023/02/21,2023/02/22,57HT12
MIRAEHW78KOSPI200- P,-,-,2023/02/21,2023/02/22,52HW78
MIRAEHW79KOSPI200- P,-,-,2023/02/21,2023/02/22,52HW79
MIRAEHW81KOSPI200- P,-,-,2023/02/21,2023/02/22,52HW81
MIRAEHW82KOSPI200- P,-,-,2023/02/21,2023/02/22,52HW82
MIRAEHW83KOSPI200- P,-,-,2023/02/21,2023/02/22,52HW83
MIRAEHW84KOSPI200- P,-,-,2023/02/21,2023/02/22,52HW84
MIRAEHY16POSCOCHE- C,-,-,2023/02/21,2023/02/22,52HY16
ManhoRope&Wire,"45,800",0,2023/02/21,2023/02/22,001080
ManhoRope&Wire,"45,800",0,2023/02/21,2023/02/22,001080
Samyung ENC,"5,610",120,2023/02/21,2023/02/22,065570
TILON,"14,670",330,2023/02/21,2023/02/22,217880
Wemade Max,"11,860",360,2023/02/21,2023/02/22,101730
ADChips,474,0,2023/02/20,2023/02/21,054630
ANTEROGEN,"16,430",420,2023/02/20,2023/02/21,065660
BIONEER,"52,800",300,2023/02/20,2023/02/21,064550
COSMOCHEM,"54,500",400,2023/02/20,2023/02/21,005420
COSMOCHEM,"54,500",400,2023/02/20,2023/02/21,005420
Hana19SPAC,-,-,2023/02/20,2023/02/21,388220
INFAC,"9,920",70,2023/02/20,2023/02/21,023810
KBHK34KOSPI200- P,-,-,2023/02/20,2023/02/21,58HK34
KBHN35KOSPI200- P,-,-,2023/02/20,2023/02/21,58HN35
KISHT12POSCOH- C,-,-,2023/02/20,2023/02/21,57HT12
Lindeman Asia,"6,380",140,2023/02/20,2023/02/21,277070
MIRAEHR87POSCOH- C,-,-,2023/02/20,2023/02/21,52HR87
MIRAEHW65KOSPI200- C,-,-,2023/02/20,2023/02/21,52HW65
MIRAEHW66KOSPI200- C,-,-,2023/02/20,2023/02/21,52HW66
MIRAEHW67KOSPI200- C,-,-,2023/02/20,2023/02/21,52HW67
MIRAEHW68KOSPI200- C,-,-,2023/02/20,2023/02/21,52HW68
MIRAEHW69KOSPI200- C,-,-,2023/02/20,2023/02/21,52HW69
MIRAEHW78KOSPI200- P,-,-,2023/02/20,2023/02/21,52HW78
MIRAEHW79KOSPI200- P,-,-,2023/02/20,2023/02/21,52HW79
NEOFECT,"1,532",0,2023/02/20,2023/02/21,290660
NOVMETAPHARMA,"13,550",940,2023/02/20,2023/02/21,229500
NOVMETAPHARMA,"13,550",940,2023/02/20,2023/02/21,229500
Tamul,"9,690","1,210",2023/02/20,2023/02/21,093640
Wemade,"43,500",200,2023/02/20,2023/02/21,112040
ADChips,474,0,2023/02/17,2023/02/20,054630
ANTEROGEN,"16,430",420,2023/02/17,2023/02/20,065660
DAEMO,"15,270",440,2023/02/17,2023/02/20,317850
EYESVISION,"2,930",55,2023/02/17,2023/02/20,031310
KBHK34KOSPI200- P,-,-,2023/02/17,2023/02/20,58HK34
KBHN28KOSPI200- C,-,-,2023/02/17,2023/02/20,58HN28
KISHAHBPOSCOH- C,-,-,2023/02/17,2023/02/20,57HAHB
KISHAHCPOSCOH- C,-,-,2023/02/17,2023/02/20,57HAHC
KISHG76KOSPI200- C,-,-,2023/02/17,2023/02/20,57HG76
KISHT12POSCOH- C,-,-,2023/02/17,2023/02/20,57HT12
MIRAEHW58KOSPI200- C,-,-,2023/02/17,2023/02/20,52HW58
MIRAEHW77KOSPI200- P,-,-,2023/02/17,2023/02/20,52HW77
MIRAEHW78KOSPI200- P,-,-,2023/02/17,2023/02/20,52HW78
MIRAEHW79KOSPI200- P,-,-,2023/02/17,2023/02/20,52HW79
MIRAEHW82KOSPI200- P,-,-,2023/02/17,2023/02/20,52HW82
MIRAEHW83KOSPI200- P,-,-,2023/02/17,2023/02/20,52HW83
MIRAEHW84KOSPI200- P,-,-,2023/02/17,2023/02/20,52HW84
SAMSUNG SPAC VI,"3,085",45,2023/02/17,2023/02/20,425290
SM C&C,"2,735",40,2023/02/17,2023/02/20,048550
DB,"2,235",70,2023/02/16,2023/02/17,012030
GALAXIA SM,"2,435",15,2023/02/16,2023/02/17,011420
GWV,742,17,2023/02/16,2023/02/17,036180
KBHK34KOSPI200- P,-,-,2023/02/16,2023/02/17,58HK34
KBHN28KOSPI200- C,-,-,2023/02/16,2023/02/17,58HN28
KISHT12POSCOH- C,-,-,2023/02/16,2023/02/17,57HT12
Konan Technology,"73,700","1,700",2023/02/16,2023/02/17,402030
MIRAEHW57KOSPI200- C,-,-,2023/02/16,2023/02/17,52HW57
MIRAEHW65KOSPI200- C,-,-,2023/02/16,2023/02/17,52HW65
MIRAEHW66KOSPI200- C,-,-,2023/02/16,2023/02/17,52HW66
MIRAEHW67KOSPI200- C,-,-,2023/02/16,2023/02/17,52HW67
MIRAEHW79KOSPI200- P,-,-,2023/02/16,2023/02/17,52HW79
NP,"4,915",70,2023/02/16,2023/02/17,291230
SME,"118,900","1,300",2023/02/16,2023/02/17,041510
BNGT,"3,400",135,2023/02/15,2023/02/16,032790
GWV,742,17,2023/02/15,2023/02/16,036180
KBHK34KOSPI200- P,-,-,2023/02/15,2023/02/16,58HK34
KISHT12POSCOH- C,-,-,2023/02/15,2023/02/16,57HT12
KTcs,"3,300",85,2023/02/15,2023/02/16,058850
MIRAEHM41SEC- C,-,-,2023/02/15,2023/02/16,52HM41
MIRAEHW57KOSPI200- C,-,-,2023/02/15,2023/02/16,52HW57
MIRAEHW78KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW78
MIRAEHW79KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW79
MIRAEHW80KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW80
MIRAEHW81KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW81
MIRAEHW82KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW82
MIRAEHW83KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW83
MIRAEHW84KOSPI200- P,-,-,2023/02/15,2023/02/16,52HW84
MiraeING,"1,772",31,2023/02/15,2023/02/16,007120
SAMG ENTERTAINMENT,"24,450","1,650",2023/02/15,2023/02/16,419530
SKCS,"1,899",159,2023/02/15,2023/02/16,224020
SUN-MC,"1,500",100,2023/02/15,2023/02/16,116100
Soosung Salvacion,"1,082",12,2023/02/15,2023/02/16,084180
BNGT,"3,400",135,2023/02/14,2023/02/15,032790
HUSTEEL,"6,290",10,2023/02/14,2023/02/15,005010
INNOGENE,"3,480",5,2023/02/14,2023/02/15,344860
KBHK34KOSPI200- P,-,-,2023/02/14,2023/02/15,58HK34
KBHN32KOSPI200- P,-,-,2023/02/14,2023/02/15,58HN32
KISHL56HOTELSHI- C,-,-,2023/02/14,2023/02/15,57HL56
KISHN98KOSPI200- P,-,-,2023/02/14,2023/02/15,57HN98
VAIV company,"9,470",90,2023/02/14,2023/02/15,301300
ANP,"136,700","2,500",2023/02/13,2023/02/14,121600
APSI,"14,300",190,2023/02/13,2023/02/14,211270
Alchera,"10,560",280,2023/02/13,2023/02/14,347860
BNGT,"3,400",135,2023/02/13,2023/02/14,032790
INNOGENE,"3,480",5,2023/02/13,2023/02/14,344860
INNOGENE,"3,480",5,2023/02/13,2023/02/14,344860
KBHK33KOSPI200- P,-,-,2023/02/13,2023/02/14,58HK33
KBHK34KOSPI200- P,-,-,2023/02/13,2023/02/14,58HK34
KBHN32KOSPI200- P,-,-,2023/02/13,2023/02/14,58HN32
KBHN33KOSPI200- P,-,-,2023/02/13,2023/02/14,58HN33
KISHG91KOSPI200- P,-,-,2023/02/13,2023/02/14,57HG91
MIRAEHW78KOSPI200- P,-,-,2023/02/13,2023/02/14,52HW78
MIRAEHW79KOSPI200- P,-,-,2023/02/13,2023/02/14,52HW79
MIRAEHW80KOSPI200- P,-,-,2023/02/13,2023/02/14,52HW80
MIRAEHW81KOSPI200- P,-,-,2023/02/13,2023/02/14,52HW81
MIRAEHW82KOSPI200- P,-,-,2023/02/13,2023/02/14,52HW82
MIRAEHW83KOSPI200- P,-,-,2023/02/13,2023/02/14,52HW83
RAPHAS,"20,250",50,2023/02/13,2023/02/14,214260
SALTLUX,"25,700",950,2023/02/13,2023/02/14,304100
BNGT,"3,400",135,2023/02/10,2023/02/13,032790
INNOGENE,"3,480",5,2023/02/10,2023/02/13,344860
KBHK34KOSPI200- P,-,-,2023/02/10,2023/02/13,58HK34
KBHN32KOSPI200- P,-,-,2023/02/10,2023/02/13,58HN32
KBHN33KOSPI200- P,-,-,2023/02/10,2023/02/13,58HN33
KISHN99KOSPI200- P,-,-,2023/02/10,2023/02/13,57HN99
Lutronic(3PC),"51,700",100,2023/02/10,2023/02/13,08537M
Lutronic(3PC),"51,700",100,2023/02/10,2023/02/13,08537M
MDS Tech,"2,570",80,2023/02/10,2023/02/13,086960
MIRAEHW64KOSPI200- C,-,-,2023/02/10,2023/02/13,52HW64
MIRAEHW65KOSPI200- C,-,-,2023/02/10,2023/02/13,52HW65
MIRAEHW66KOSPI200- C,-,-,2023/02/10,2023/02/13,52HW66
MIRAEHW67KOSPI200- C,-,-,2023/02/10,2023/02/13,52HW67
ORGANIC TEA COSMETICS,186,0,2023/02/10,2023/02/13,900300
Openbase,"2,935",15,2023/02/10,2023/02/13,049480
SELVAS AI,"18,920","1,130",2023/02/10,2023/02/13,108860
TILON,"14,670",330,2023/02/10,2023/02/13,217880
UANGEL,"4,320",120,2023/02/10,2023/02/13,072130
ECOPRO,"772,000","32,000",2023/02/09,2023/02/10,086520
GGUMBI,"19,970",940,2023/02/09,2023/02/10,407400
HaAINC KOREA,"6,280",170,2023/02/09,2023/02/10,373200
KBHK34KOSPI200- P,-,-,2023/02/09,2023/02/10,58HK34
KBHN32KOSPI200- P,-,-,2023/02/09,2023/02/10,58HN32
KBHN33KOSPI200- P,-,-,2023/02/09,2023/02/10,58HN33
Lindeman Asia,"6,380",140,2023/02/09,2023/02/10,277070
MIRAEHW57KOSPI200- C,-,-,2023/02/09,2023/02/10,52HW57
MIRAEHW64KOSPI200- C,-,-,2023/02/09,2023/02/10,52HW64
MIRAEHW65KOSPI200- C,-,-,2023/02/09,2023/02/10,52HW65
MIRAEHW67KOSPI200- C,-,-,2023/02/09,2023/02/10,52HW67
ORGANIC TEA COSMETICS,186,0,2023/02/09,2023/02/10,900300
TILON,"14,670",330,2023/02/09,2023/02/10,217880
UANGEL,"4,320",120,2023/02/09,2023/02/10,072130
CTC BIO,"10,020",120,2023/02/08,2023/02/09,060590
DigiCAP,"4,770",40,2023/02/08,2023/02/09,197140
DigiCAP,"4,770",40,2023/02/08,2023/02/09,197140
HaAINC KOREA,"6,280",170,2023/02/08,2023/02/09,373200
HaAINC KOREA,"6,280",170,2023/02/08,2023/02/09,373200
KISHT12POSCOH- C,-,-,2023/02/08,2023/02/09,57HT12
KOR CIRC(2PB),"9,120",310,2023/02/08,2023/02/09,00781K
Ksign,"1,571",5,2023/02/08,2023/02/09,192250
MDS Tech,"2,570",80,2023/02/08,2023/02/09,086960
MIRAEHZ11KOSPI200- C,-,-,2023/02/08,2023/02/09,52HZ11
NOVATECH,"34,350",50,2023/02/08,2023/02/09,285490
SKS ACPC NO.7 SPAC,"2,860",60,2023/02/08,2023/02/09,408920
TAEKYUNGCHEMICAL,"15,560",870,2023/02/08,2023/02/09,006890
UANGEL,"4,320",120,2023/02/08,2023/02/09,072130
VIVOZON PHARMACEUTICAL,789,17,2023/02/08,2023/02/09,082800
VIVOZON PHARMACEUTICAL,789,17,2023/02/08,2023/02/09,082800
KBHK34KOSPI200- P,-,-,2023/02/07,2023/02/08,58HK34
KBHN33KOSPI200- P,-,-,2023/02/07,2023/02/08,58HN33
KBHN34KOSPI200- P,-,-,2023/02/07,2023/02/08,58HN34
KISHG93KOSPI200- P,-,-,2023/02/07,2023/02/08,57HG93
KISHN89KOSPI200- P,-,-,2023/02/07,2023/02/08,57HN89
KISHT12POSCOH- C,-,-,2023/02/07,2023/02/08,57HT12
MIRAEHW25KOSPI200- C,-,-,2023/02/07,2023/02/08,52HW25
MIRAEHW45KOSPI200- P,-,-,2023/02/07,2023/02/08,52HW45
MIRAEHW46KOSPI200- P,-,-,2023/02/07,2023/02/08,52HW46
MIRAEHW78KOSPI200- P,-,-,2023/02/07,2023/02/08,52HW78
MIRAEHW79KOSPI200- P,-,-,2023/02/07,2023/02/08,52HW79
MIRAEHZ11KOSPI200- C,-,-,2023/02/07,2023/02/08,52HZ11
Telechips,"20,650",300,2023/02/07,2023/02/08,054450
iWIN,"1,782",13,2023/02/07,2023/02/08,090150
BFLYSOFT,"1,198",18,2023/02/06,2023/02/07,148780
CTC BIO,"10,020",120,2023/02/06,2023/02/07,060590
HANKOOK Technology,334,0,2023/02/06,2023/02/07,053590
Hana19SPAC,-,-,2023/02/06,2023/02/07,388220
INNOGENE,"3,480",5,2023/02/06,2023/02/07,344860
K.M.G,"4,360",30,2023/02/06,2023/02/07,450140
K.M.G(1P),"9,660",110,2023/02/06,2023/02/07,45014K
KBHK34KOSPI200- P,-,-,2023/02/06,2023/02/07,58HK34
KBHN34KOSPI200- P,-,-,2023/02/06,2023/02/07,58HN34
KISHN49KOSPI200- C,-,-,2023/02/06,2023/02/07,57HN49
KISHN75KOSPI200- C,-,-,2023/02/06,2023/02/07,57HN75
KISHT12POSCOH- C,-,-,2023/02/06,2023/02/07,57HT12
KISHV93LGensol- C,-,-,2023/02/06,2023/02/07,57HV93
MIRAEHW25KOSPI200- C,-,-,2023/02/06,2023/02/07,52HW25
MIRAEHW37KOSPI200- P,-,-,2023/02/06,2023/02/07,52HW37
NH SPAC 22,-,-,2023/02/06,2023/02/07,396770
SKONEC,"12,250",270,2023/02/06,2023/02/07,276040
Wemade,"43,500",200,2023/02/06,2023/02/07,112040
XIIlab,"17,690",620,2023/02/06,2023/02/07,189330
Caregen,"231,500","4,000",2023/02/03,2023/02/06,214370
DYC,"2,085",15,2023/02/03,2023/02/06,310870
GENINUS,"2,755",5,2023/02/03,2023/02/06,389030
KIM ANKOR OIL,678,7,2023/02/03,2023/02/06,152550
KISHK30KOSPI200- C,-,-,2023/02/03,2023/02/06,57HK30
KISHN49KOSPI200- C,-,-,2023/02/03,2023/02/06,57HN49
MAXST,"10,660",60,2023/02/03,2023/02/06,377030
MIRAEHW28KOSPI200- C,-,-,2023/02/03,2023/02/06,52HW28
MIRAEHW29KOSPI200- C,-,-,2023/02/03,2023/02/06,52HW29
MIRAEHW30KOSPI200- C,-,-,2023/02/03,2023/02/06,52HW30
MIRAEHW39KOSPI200- P,-,-,2023/02/03,2023/02/06,52HW39
MIRAEHW63KOSPI200- C,-,-,2023/02/03,2023/02/06,52HW63
OBZEN,"39,200","1,950",2023/02/03,2023/02/06,417860
SBB TECH,"44,450",600,2023/02/03,2023/02/06,389500
Sonid,"4,995",155,2023/02/03,2023/02/06,060230
APSI,"14,300",190,2023/02/02,2023/02/03,211270
Brainzcompany,"8,860",40,2023/02/02,2023/02/03,099390
KISHG48KOSPI200- C,-,-,2023/02/02,2023/02/03,57HG48
KISHG57KOSPI200- P,-,-,2023/02/02,2023/02/03,57HG57
KISHG94KOSPI200- P,-,-,2023/02/02,2023/02/03,57HG94
KISHN49KOSPI200- C,-,-,2023/02/02,2023/02/03,57HN49
KISHN50KOSPI200- C,-,-,2023/02/02,2023/02/03,57HN50
KISHN73KOSPI200- C,-,-,2023/02/02,2023/02/03,57HN73
MAXST,"10,660",60,2023/02/02,2023/02/03,377030
MIRAEHW25KOSPI200- C,-,-,2023/02/02,2023/02/03,52HW25
MIRAEHW30KOSPI200- C,-,-,2023/02/02,2023/02/03,52HW30
MIRAEJ008SEC- P,10,0,2023/02/02,2023/02/03,52J008
MIRAI,"29,950",150,2023/02/02,2023/02/03,254490
PSMC,"5,040",180,2023/02/02,2023/02/03,024850
SBB TECH,"44,450",600,2023/02/02,2023/02/03,389500
SBB TECH,"44,450",600,2023/02/02,2023/02/03,389500
SKSecu(1P),"2,580",70,2023/02/02,2023/02/03,001515
Sonid,"4,995",155,2023/02/02,2023/02/03,060230
Tamul,"9,690","1,210",2023/02/02,2023/02/03,093640
UNI CHEM,"1,514",54,2023/02/02,2023/02/03,011330
FINGER,"11,970",30,2023/02/01,2023/02/02,163730
GALAXIA SM,"2,435",15,2023/02/01,2023/02/02,011420
KISHG48KOSPI200- C,-,-,2023/02/01,2023/02/02,57HG48
KISHG94KOSPI200- P,-,-,2023/02/01,2023/02/02,57HG94
KISHN49KOSPI200- C,-,-,2023/02/01,2023/02/02,57HN49
KISHN89KOSPI200- P,-,-,2023/02/01,2023/02/02,57HN89
LaonPeople,"5,970",40,2023/02/01,2023/02/02,300120
MIRAEHW22KOSPI200- C,-,-,2023/02/01,2023/02/02,52HW22
MIRAEHW43KOSPI200- P,-,-,2023/02/01,2023/02/02,52HW43
MIRAEHW44KOSPI200- P,-,-,2023/02/01,2023/02/02,52HW44
MIRAEHW45KOSPI200- P,-,-,2023/02/01,2023/02/02,52HW45
MIRAEHW46KOSPI200- P,-,-,2023/02/01,2023/02/02,52HW46
MIRAEJ008SEC- P,10,0,2023/02/01,2023/02/02,52J008
NewGLAB Pharma,"1,383",0,2023/02/01,2023/02/02,214870
SBB TECH,"44,450",600,2023/02/01,2023/02/02,389500
SKSecu(1P),"2,580",70,2023/02/01,2023/02/02,001515
SMVINA,"3,030",395,2023/02/01,2023/02/02,299670
SMVINA,"3,030",395,2023/02/01,2023/02/02,299670
DaishinBalanceNo.10 SPAC,-,-,2023/01/31,2023/02/01,387310
GalaxiaMoneytree,"5,960",10,2023/01/31,2023/02/01,094480
KISHG94KOSPI200- P,-,-,2023/01/31,2023/02/01,57HG94
KISHG95KOSPI200- P,-,-,2023/01/31,2023/02/01,57HG95
KISHN49KOSPI200- C,-,-,2023/01/31,2023/02/01,57HN49
KISHN72KOSPI200- C,-,-,2023/01/31,2023/02/01,57HN72
KISHN88KOSPI200- P,-,-,2023/01/31,2023/02/01,57HN88
KineMaster,"6,750",20,2023/01/31,2023/02/01,139670
MIRAEHW25KOSPI200- C,-,-,2023/01/31,2023/02/01,52HW25
MIRAEHW43KOSPI200- P,-,-,2023/01/31,2023/02/01,52HW43
MIRAEHW44KOSPI200- P,-,-,2023/01/31,2023/02/01,52HW44
MIRAEHW45KOSPI200- P,-,-,2023/01/31,2023/02/01,52HW45
MIRAEHW46KOSPI200- P,-,-,2023/01/31,2023/02/01,52HW46
MIRAEHW47KOSPI200- P,-,-,2023/01/31,2023/02/01,52HW47
MiraeING,"1,772",31,2023/01/31,2023/02/01,007120
Openedges Technology,"19,850",550,2023/01/31,2023/02/01,394280
SMVINA,"3,030",395,2023/01/31,2023/02/01,299670
SOLBORN,"4,880",35,2023/01/31,2023/02/01,035610
BFLYSOFT,"1,198",18,2023/01/30,2023/01/31,148780
GALAXIA SM,"2,435",15,2023/01/30,2023/01/31,011420
GLOBON,"1,851",61,2023/01/30,2023/01/31,019660
InfoBank,"12,780",180,2023/01/30,2023/01/31,039290
KBHK23KOSPI200- P,-,-,2023/01/30,2023/01/31,58HK23
KISHK30KOSPI200- C,-,-,2023/01/30,2023/01/31,57HK30
KISHK31KOSPI200- C,-,-,2023/01/30,2023/01/31,57HK31
KTcs,"3,300",85,2023/01/30,2023/01/31,058850
MIRAEHW27KOSPI200- C,-,-,2023/01/30,2023/01/31,52HW27
MIRAEHW28KOSPI200- C,-,-,2023/01/30,2023/01/31,52HW28
MIRAEHW29KOSPI200- C,-,-,2023/01/30,2023/01/31,52HW29
MIRAEHW36KOSPI200- P,-,-,2023/01/30,2023/01/31,52HW36
Medifron DBT,"1,686",40,2023/01/30,2023/01/31,065650
SKS ACPC NO.7 SPAC,"2,860",60,2023/01/30,2023/01/31,408920
SMVINA,"3,030",395,2023/01/30,2023/01/31,299670
VAIV company,"9,470",90,2023/01/30,2023/01/31,301300
XIIlab,"17,690",620,2023/01/30,2023/01/31,189330
XIIlab,"17,690",620,2023/01/30,2023/01/31,189330
HankookSteel,"3,520",15,2023/01/27,2023/01/30,025890
Hyupjin,"1,206",14,2023/01/27,2023/01/30,138360
JEIL TECHNOS,"9,890",290,2023/01/27,2023/01/30,038010
KISHK30KOSPI200- C,-,-,2023/01/27,2023/01/30,57HK30
KISHK31KOSPI200- C,-,-,2023/01/27,2023/01/30,57HK31
KISHN71KOSPI200- C,-,-,2023/01/27,2023/01/30,57HN71
KISHN72KOSPI200- C,-,-,2023/01/27,2023/01/30,57HN72
LUMENS,"1,681",7,2023/01/27,2023/01/30,038060
MIRAEHM88SKIC- C,-,-,2023/01/27,2023/01/30,52HM88
MIRAEHW25KOSPI200- C,-,-,2023/01/27,2023/01/30,52HW25
MIRAEHW27KOSPI200- C,-,-,2023/01/27,2023/01/30,52HW27
MIRAEHW28KOSPI200- C,-,-,2023/01/27,2023/01/30,52HW28
MIRAEHW29KOSPI200- C,-,-,2023/01/27,2023/01/30,52HW29
MIRAEHW36KOSPI200- P,-,-,2023/01/27,2023/01/30,52HW36
MIRAEHW59KOSPI200- C,-,-,2023/01/27,2023/01/30,52HW59
Medifron DBT,"1,686",40,2023/01/27,2023/01/30,065650
SMVINA,"3,030",395,2023/01/27,2023/01/30,299670
WTIC,"3,830",5,2023/01/27,2023/01/30,041190
XIIlab,"17,690",620,2023/01/27,2023/01/30,189330
Cosnine,975,51,2023/01/26,2023/01/27,082660
G.Y.TECH,"3,385",30,2023/01/26,2023/01/27,053270
JEIL TECHNOS,"9,890",290,2023/01/26,2023/01/27,038010
KBHK92KOSPI200- P,-,-,2023/01/26,2023/01/27,58HK92
KBHM20KOSPI200- C,-,-,2023/01/26,2023/01/27,58HM20
KISHN71KOSPI200- C,-,-,2023/01/26,2023/01/27,57HN71
KISHN72KOSPI200- C,-,-,2023/01/26,2023/01/27,57HN72
KISHN74KOSPI200- C,-,-,2023/01/26,2023/01/27,57HN74
KISHN75KOSPI200- C,-,-,2023/01/26,2023/01/27,57HN75
MIRAEHW28KOSPI200- C,-,-,2023/01/26,2023/01/27,52HW28
MIRAEHW30KOSPI200- C,-,-,2023/01/26,2023/01/27,52HW30
MIRAEHW34KOSPI200- P,-,-,2023/01/26,2023/01/27,52HW34
MIRAEHZ10KOSPI200- C,-,-,2023/01/26,2023/01/27,52HZ10
Medifron DBT,"1,686",40,2023/01/26,2023/01/27,065650
AUROSTECH,"17,780",270,2023/01/25,2023/01/26,322310
Alchera,"10,560",280,2023/01/25,2023/01/26,347860
Blitzway,"1,719",38,2023/01/25,2023/01/26,369370
KISHN51KOSPI200- C,-,-,2023/01/25,2023/01/26,57HN51
KISHN72KOSPI200- C,-,-,2023/01/25,2023/01/26,57HN72
KISHN74KOSPI200- C,-,-,2023/01/25,2023/01/26,57HN74
KISHN75KOSPI200- C,-,-,2023/01/25,2023/01/26,57HN75
KISHT12POSCOH- C,-,-,2023/01/25,2023/01/26,57HT12
Konan Technology,"73,700","1,700",2023/01/25,2023/01/26,402030
Konan Technology,"73,700","1,700",2023/01/25,2023/01/26,402030
MAXST,"10,660",60,2023/01/25,2023/01/26,377030
MIRAEHW30KOSPI200- C,-,-,2023/01/25,2023/01/26,52HW30
MIRAEHZ10KOSPI200- C,-,-,2023/01/25,2023/01/26,52HZ10
MIRAEHZ12KOSPI200- C,-,-,2023/01/25,2023/01/26,52HZ12
NARASOFT,52,5,2023/01/25,2023/01/26,288490
NEUROMEKA,"36,000",500,2023/01/25,2023/01/26,348340
Pintel,"7,970",290,2023/01/25,2023/01/26,291810
Rainbow Robotics,"97,800","1,400",2023/01/25,2023/01/26,277810
SALTLUX,"25,700",950,2023/01/25,2023/01/26,304100
SELVAS AI,"18,920","1,130",2023/01/25,2023/01/26,108860
kt alpha,"6,170",100,2023/01/25,2023/01/26,036030
AJINEXTEK,"10,090",80,2023/01/20,2023/01/25,059120
Alchera,"10,560",280,2023/01/20,2023/01/25,347860
Dexter studios,"11,140",400,2023/01/20,2023/01/25,206560
KAON Media,"6,710",110,2023/01/20,2023/01/25,078890
KISHN51KOSPI200- C,-,-,2023/01/20,2023/01/25,57HN51
KISHN52KOSPI200- C,-,-,2023/01/20,2023/01/25,57HN52
KISHN70KOSPI200- P,-,-,2023/01/20,2023/01/25,57HN70
KISHN72KOSPI200- C,-,-,2023/01/20,2023/01/25,57HN72
KISHN73KOSPI200- C,-,-,2023/01/20,2023/01/25,57HN73
KISHN74KOSPI200- C,-,-,2023/01/20,2023/01/25,57HN74
KISHV22SEC- P,-,-,2023/01/20,2023/01/25,57HV22
MDS Tech,"2,570",80,2023/01/20,2023/01/25,086960
MIRAEHQ87DENBT- C,-,-,2023/01/20,2023/01/25,52HQ87
MIRAEHW30KOSPI200- C,-,-,2023/01/20,2023/01/25,52HW30
MIRAEHZ10KOSPI200- C,-,-,2023/01/20,2023/01/25,52HZ10
MIRAEHZ11KOSPI200- C,-,-,2023/01/20,2023/01/25,52HZ11
SMVINA,"3,030",395,2023/01/20,2023/01/25,299670
